ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000300.SH,20160219,3051.585,3047.9417,3065.9677,3032.6336,3053.6985,-2.1135,-0.0692,87338012.0,90849341.8036
000300.SH,20160222,3118.8675,3083.9325,3128.2069,3071.3289,3051.585,67.2825,2.2048,140946968.0,141684080.6269
000300.SH,20160223,3089.3632,3117.2027,3119.2209,3061.4294,3118.8675,-29.5043,-0.946,112567391.0,117476469.0625
000300.SH,20160224,3109.5454,3077.6062,3109.5454,3055.2511,3089.3632,20.1822,0.6533,111782650.0,112918607.5487
000300.SH,20160225,2918.7501,3104.4097,3104.4357,2905.4565,3109.5454,-190.7953,-6.1358,157829752.0,153493008.1938
000300.SH,20160226,2948.0306,2942.0954,2964.3851,2902.948,2918.7501,29.2805,1.0032,106949729.0,102531571.9461
000300.SH,20160229,2877.4666,2939.5802,2939.8745,2821.2149,2948.0306,-70.564,-2.3936,129341020.0,118440829.5984
000300.SH,20160301,2930.6937,2881.3353,2950.4361,2863.3228,2877.4666,53.2271,1.8498,116045918.0,110491037.808
000300.SH,20160302,3051.3327,2933.9209,3054.7237,2933.1162,2930.6937,120.639,4.1164,175972347.0,164025161.4705
000300.SH,20160303,3058.4219,3050.3886,3078.4437,3040.2463,3051.3327,7.0892,0.2323,173105744.0,165509087.7416
000300.SH,20160304,3093.8895,3047.5371,3101.6556,3032.4235,3058.4219,35.4676,1.1597,219172534.0,205520475.5425
000300.SH,20160307,3104.8397,3108.9994,3130.9032,3083.5843,3093.8895,10.9502,0.3539,132462037.0,127790344.4881
000300.SH,20160308,3107.6727,3100.1492,3109.2499,3001.8285,3104.8397,2.833,0.0912,136235742.0,128758488.1436
000300.SH,20160309,3071.907,3045.9238,3072.9156,3020.1335,3107.6727,-35.7657,-1.1509,111466245.0,106298652.7845
000300.SH,20160310,3013.1457,3056.2104,3074.1602,3012.6908,3071.907,-58.7613,-1.9129,76072197.0,78180468.559
000300.SH,20160311,3018.2844,2990.2135,3026.4368,2982.1722,3013.1457,5.1387,0.1705,73333564.0,74367296.5475
000300.SH,20160314,3065.6904,3039.5689,3106.8002,3033.9997,3018.2844,47.406,1.5706,117108655.0,123539094.703
000300.SH,20160315,3074.7796,3061.3427,3077.0846,3028.5781,3065.6904,9.0892,0.2965,98311941.0,101302845.6983
000300.SH,20160316,3090.0328,3068.8664,3100.3518,3064.5209,3074.7796,15.2532,0.4961,124736448.0,126128854.0008
000300.SH,20160317,3124.2039,3096.8076,3147.8413,3077.5717,3090.0328,34.1711,1.1058,121661777.0,136603715.7753
000300.SH,20160318,3171.963,3136.2234,3197.6683,3130.1021,3124.2039,47.7591,1.5287,197302564.0,210017810.3461
000300.SH,20160321,3249.4372,3203.2929,3267.7751,3198.3608,3171.963,77.4742,2.4425,233269464.0,256836636.2731
000300.SH,20160322,3225.7903,3231.6146,3249.6772,3218.7276,3249.4372,-23.6469,-0.7277,161020897.0,194211982.9886
000300.SH,20160323,3236.0924,3217.7288,3242.2466,3202.9759,3225.7903,10.3021,0.3194,125679286.0,155567074.583
000300.SH,20160324,3181.8507,3211.496,3221.9061,3181.8128,3236.0924,-54.2417,-1.6761,133131122.0,162436036.4153
000300.SH,20160325,3197.8169,3176.8101,3204.4423,3174.3179,3181.8507,15.9662,0.5018,97395330.0,115195604.4309
000300.SH,20160328,3169.7283,3206.9532,3229.6237,3161.8782,3197.8169,-28.0886,-0.8784,103441933.0,123844044.1282
000300.SH,20160329,3135.4098,3171.3138,3178.0748,3122.7605,3169.7283,-34.3185,-1.0827,97294747.0,113844280.5534
000300.SH,20160330,3216.2753,3161.2886,3216.6755,3161.2886,3135.4098,80.8655,2.5791,117802512.0,140721774.451
000300.SH,20160331,3218.0879,3229.1995,3241.9268,3208.6649,3216.2753,1.8126,0.0564,121552074.0,147267617.416
000300.SH,20160401,3221.8948,3213.674,3222.6124,3165.8555,3218.0879,3.8069,0.1183,118122139.0,127050098.4556
000300.SH,20160405,3264.4858,3211.3046,3271.9301,3205.2065,3221.8948,42.591,1.3219,146047772.0,159296543.667
000300.SH,20160406,3257.5276,3250.5215,3267.64,3236.1961,3264.4858,-6.9582,-0.2131,120196305.0,137206268.5871
000300.SH,20160407,3209.2902,3266.2883,3270.8202,3208.6443,3257.5276,-48.2374,-1.4808,112409467.0,128273067.7199
000300.SH,20160408,3185.7258,3189.8456,3197.7736,3163.305,3209.2902,-23.5644,-0.7343,101005625.0,113920716.5185
000300.SH,20160411,3230.0957,3213.507,3251.5717,3213.507,3185.7258,44.3699,1.3928,125212709.0,142759491.3397
000300.SH,20160412,3218.4497,3227.3673,3232.2642,3198.9027,3230.0957,-11.646,-0.3605,92869437.0,99086557.9514
000300.SH,20160413,3261.3831,3237.8575,3296.5228,3237.8575,3218.4497,42.9334,1.334,195613866.0,200159601.29
000300.SH,20160414,3275.8321,3277.0982,3286.0716,3252.0499,3261.3831,14.449,0.443,113157327.0,117989443.4499
000300.SH,20160415,3272.2053,3279.8566,3282.9846,3261.7299,3275.8321,-3.6268,-0.1107,99807529.0,107963982.3336
000300.SH,20160418,3228.4531,3252.6706,3252.6706,3221.6623,3272.2053,-43.7522,-1.3371,97090069.0,103956150.0952
000300.SH,20160419,3238.3029,3243.9712,3250.7253,3221.5773,3228.4531,9.8498,0.3051,80871440.0,90976236.2611
000300.SH,20160420,3181.0264,3244.1419,3248.4218,3107.3693,3238.3029,-57.2765,-1.7687,162207858.0,172324694.4687
000300.SH,20160421,3160.6033,3160.7958,3198.557,3150.9395,3181.0264,-20.4231,-0.642,104752651.0,110324379.0384
000300.SH,20160422,3174.9012,3142.5611,3175.3799,3137.9927,3160.6033,14.2979,0.4524,77078492.0,82442921.9027
000300.SH,20160425,3162.0331,3164.7384,3172.2694,3137.113,3174.9012,-12.8681,-0.4053,67519351.0,74734848.0361
000300.SH,20160426,3179.1605,3159.7706,3181.0954,3150.4041,3162.0331,17.1274,0.5417,59020734.0,68871554.1727
000300.SH,20160427,3165.9156,3181.9305,3188.8264,3162.6914,3179.1605,-13.2449,-0.4166,60004147.0,70620405.9946
000300.SH,20160428,3160.5809,3169.3333,3174.7662,3135.6425,3165.9156,-5.3347,-0.1685,69870660.0,78876767.2222
000300.SH,20160429,3156.7451,3153.5371,3171.2887,3149.3966,3160.5809,-3.8358,-0.1214,58029776.0,70807704.2215
000300.SH,20160503,3213.5397,3159.823,3218.485,3151.4045,3156.7451,56.7946,1.7992,98164835.0,115733867.5909
000300.SH,20160504,3209.4614,3203.4653,3222.8816,3198.2919,3213.5397,-4.0783,-0.1269,90862408.0,97797134.8125
000300.SH,20160505,3213.9199,3204.1686,3217.282,3196.5661,3209.4614,4.4585,0.1389,74733681.0,83946496.9076
000300.SH,20160506,3130.3544,3213.1358,3216.893,3130.1469,3213.9199,-83.5655,-2.6001,108680240.0,119265216.104
000300.SH,20160509,3065.6154,3115.4301,3115.4301,3055.0057,3130.3544,-64.739,-2.0681,99230477.0,100409213.4876
000300.SH,20160510,3069.1124,3055.2119,3084.7245,3055.1831,3065.6154,3.497,0.1141,68849935.0,70650764.1472
000300.SH,20160511,3082.8086,3080.6361,3102.8768,3063.0883,3069.1124,13.6962,0.4463,81794258.0,87323408.3417
000300.SH,20160512,3090.1372,3059.3831,3095.3489,3035.0228,3082.8086,7.3286,0.2377,78765726.0,81418792.6062
000300.SH,20160513,3074.9351,3081.6797,3103.0955,3064.691,3090.1372,-15.2021,-0.492,62629755.0,65850995.6487
000300.SH,20160516,3095.3085,3064.5261,3095.5554,3053.6619,3074.9351,20.3734,0.6626,59461856.0,64405200.0201
000300.SH,20160517,3086.0249,3095.5229,3105.2013,3073.459,3095.3085,-9.2836,-0.2999,65278125.0,75389385.458
000300.SH,20160518,3068.0358,3071.5292,3072.6122,3039.4618,3086.0249,-17.9891,-0.5829,82715369.0,88458847.1148
000300.SH,20160519,3062.5002,3060.3426,3086.977,3058.145,3068.0358,-5.5356,-0.1804,60444166.0,68679060.3921
000300.SH,20160520,3078.2183,3047.7778,3078.5316,3041.5169,3062.5002,15.7181,0.5132,56080842.0,65124251.0921
000300.SH,20160523,3087.2225,3078.515,3098.4782,3076.5039,3078.2183,9.0042,0.2925,59697216.0,70337514.4835
000300.SH,20160524,3063.5556,3083.2441,3083.2571,3052.5905,3087.2225,-23.6669,-0.7666,58734385.0,61106015.4464
000300.SH,20160525,3059.2259,3079.7486,3089.1022,3054.8697,3063.5556,-4.3297,-0.1413,56652803.0,63316562.5295
000300.SH,20160526,3064.2111,3056.6004,3072.524,3027.444,3059.2259,4.9852,0.163,60392981.0,65985183.9189
000300.SH,20160527,3062.4993,3059.732,3073.7562,3052.1793,3064.2111,-1.7118,-0.0559,60468750.0,59371777.0794
000300.SH,20160530,3066.7095,3056.3138,3075.2613,3037.6647,3062.4993,4.2102,0.1375,63098579.0,63496565.009
000300.SH,20160531,3169.5598,3068.5964,3170.926,3068.5964,3066.7095,102.8503,3.3538,138863111.0,151398175.9566
000300.SH,20160601,3160.547,3172.9619,3181.7926,3159.8175,3169.5598,-9.0128,-0.2844,113148482.0,131700821.1521
000300.SH,20160602,3167.0997,3158.0259,3168.824,3151.0654,3160.547,6.5527,0.2073,86003427.0,97093625.3449
000300.SH,20160603,3189.3255,3172.946,3201.7492,3162.088,3167.0997,22.2258,0.7018,101491783.0,136332027.0872
000300.SH,20160606,3178.7883,3192.7793,3197.2204,3168.554,3189.3255,-10.5372,-0.3304,76693751.0,101176231.3664
000300.SH,20160607,3177.0536,3182.4374,3186.6167,3168.1792,3178.7883,-1.7347,-0.0546,68928314.0,88711618.4254
000300.SH,20160608,3163.9864,3171.8134,3174.9719,3148.3517,3177.0536,-13.0672,-0.4113,76291775.0,97682790.8611
000300.SH,20160613,3066.3413,3134.0453,3145.6057,3065.7674,3163.9864,-97.6451,-3.0861,92975947.0,114091320.0037
000300.SH,20160614,3075.9834,3058.4433,3078.7494,3055.6553,3066.3413,9.6421,0.3144,66279457.0,78622305.3495
000300.SH,20160615,3116.3682,3043.9577,3128.6733,3042.2328,3075.9834,40.3848,1.3129,87393257.0,106170177.8724
000300.SH,20160616,3094.6748,3104.3619,3112.4755,3089.4777,3116.3682,-21.6934,-0.6961,82974703.0,93496238.8705
000300.SH,20160617,3110.3572,3096.0901,3131.0485,3096.0901,3094.6748,15.6824,0.5068,85402985.0,97953389.32
000300.SH,20160620,3112.6744,3114.9064,3118.7254,3089.7127,3110.3572,2.3172,0.0745,63587141.0,74647802.4617
000300.SH,20160621,3106.3175,3124.8984,3155.4927,3097.9402,3112.6744,-6.3569,-0.2042,87965345.0,107233643.6316
000300.SH,20160622,3133.9611,3100.4496,3134.0608,3096.9919,3106.3175,27.6436,0.8899,66487113.0,81348715.8476
000300.SH,20160623,3117.3168,3129.7207,3129.7207,3102.4811,3133.9611,-16.6443,-0.5311,67751738.0,81732552.1588
000300.SH,20160624,3077.1554,3110.6465,3130.5391,3033.9651,3117.3168,-40.1614,-1.2883,104792208.0,118967441.7019
000300.SH,20160627,3120.5443,3065.128,3120.6405,3064.9664,3077.1554,43.3889,1.41,83267259.0,104066083.7905
000300.SH,20160628,3136.4013,3107.3979,3139.4301,3099.7012,3120.5443,15.857,0.5081,92024637.0,117197791.5039
000300.SH,20160629,3151.3898,3142.4842,3158.0762,3139.1325,3136.4013,14.9885,0.4779,103723668.0,117958861.1889
000300.SH,20160630,3153.921,3152.8331,3163.7205,3148.1987,3151.3898,2.5312,0.0803,79692617.0,100627912.9248
000300.SH,20160701,3154.2003,3156.932,3170.2583,3148.2948,3153.921,0.2793,0.0089,71746283.0,91215027.6883
000300.SH,20160704,3204.6962,3136.3852,3210.6016,3134.0233,3154.2003,50.4959,1.6009,133310529.0,149894780.0373
000300.SH,20160705,3207.3827,3199.1572,3216.7029,3197.9956,3204.6962,2.6865,0.0838,130226895.0,143899100.4277
000300.SH,20160706,3216.8035,3197.6249,3217.5158,3183.4511,3207.3827,9.4208,0.2937,124897458.0,147232471.496
000300.SH,20160707,3209.9542,3206.5507,3220.5404,3190.1235,3216.8035,-6.8493,-0.2129,118595202.0,140488833.675
000300.SH,20160708,3192.2804,3199.7542,3204.9283,3183.9594,3209.9542,-17.6738,-0.5506,89734855.0,111063465.4167
000300.SH,20160711,3203.3298,3199.0383,3235.9623,3197.6255,3192.2804,11.0494,0.3461,138529511.0,155288151.673
000300.SH,20160712,3273.1823,3201.9062,3273.4738,3200.3034,3203.3298,69.8525,2.1806,172534217.0,190853738.897
000300.SH,20160713,3282.8681,3274.0202,3300.9912,3271.7752,3273.1823,9.6858,0.2959,175196090.0,196592300.3224
000300.SH,20160714,3276.7637,3277.4816,3281.9503,3259.0653,3282.8681,-6.1044,-0.1859,107525798.0,128090420.9166
000300.SH,20160715,3276.2775,3278.8357,3285.026,3265.2906,3276.7637,-0.4862,-0.0148,102665026.0,125179812.9291
000300.SH,20160718,3262.0222,3269.7077,3281.6375,3251.7659,3276.2775,-14.2553,-0.4351,110312518.0,129785706.1988
000300.SH,20160719,3248.2341,3260.4349,3264.7303,3226.1987,3262.0222,-13.7881,-0.4227,88886861.0,107108911.1718
000300.SH,20160720,3237.6051,3246.8626,3254.5076,3232.2568,3248.2341,-10.629,-0.3272,72701255.0,91367448.9938
000300.SH,20160721,3252.5227,3238.3367,3271.3739,3238.3034,3237.6051,14.9176,0.4608,86004825.0,107464072.5131
000300.SH,20160722,3225.1621,3251.242,3253.7694,3220.8937,3252.5227,-27.3606,-0.8412,86029128.0,107416887.3201
000300.SH,20160725,3230.885,3220.1658,3243.7902,3218.1419,3225.1621,5.7229,0.1774,70203185.0,92015844.0353
000300.SH,20160726,3269.5882,3228.234,3269.7457,3228.0075,3230.885,38.7032,1.1979,81051089.0,103745762.7578
000300.SH,20160727,3218.243,3270.0837,3276.5112,3157.4093,3269.5882,-51.3452,-1.5704,160188665.0,186928366.4982
000300.SH,20160728,3221.1365,3204.4645,3235.7816,3195.2696,3218.243,2.8935,0.0899,112779964.0,137295892.7533
000300.SH,20160729,3203.9304,3217.1923,3225.4184,3198.6839,3221.1365,-17.2061,-0.5342,88044837.0,103787029.7481
000300.SH,20160801,3176.8091,3196.425,3199.9751,3156.7488,3203.9304,-27.1213,-0.8465,87003497.0,98818634.3609
000300.SH,20160802,3189.0529,3173.7576,3189.0529,3165.5422,3176.8091,12.2438,0.3854,62167639.0,70640763.8419
000300.SH,20160803,3193.5073,3179.6842,3197.1573,3173.5356,3189.0529,4.4544,0.1397,72864102.0,79754323.3013
000300.SH,20160804,3201.2888,3190.546,3201.5539,3170.4189,3193.5073,7.7815,0.2437,73504373.0,86919591.121
000300.SH,20160805,3205.1101,3201.3543,3224.873,3192.8614,3201.2888,3.8213,0.1194,77196366.0,94429542.3906
000300.SH,20160808,3234.1833,3199.5723,3234.4795,3187.2521,3205.1101,29.0732,0.9071,86676051.0,102638114.5974
000300.SH,20160809,3256.9813,3232.603,3257.3336,3229.1741,3234.1833,22.798,0.7049,91065259.0,105924052.4356
000300.SH,20160810,3243.3409,3255.1822,3261.8609,3242.7509,3256.9813,-13.6404,-0.4188,90430372.0,106157448.0282
000300.SH,20160811,3233.3604,3239.5583,3274.0261,3232.6127,3243.3409,-9.9805,-0.3077,101041213.0,116996159.0463
000300.SH,20160812,3294.2337,3231.8065,3294.2337,3231.1366,3233.3604,60.8733,1.8827,116254044.0,129354686.3871
000300.SH,20160815,3393.4239,3303.4688,3417.9147,3302.3776,3294.2337,99.1902,3.011,220543421.0,258897463.9096
000300.SH,20160816,3378.2451,3403.3839,3418.6884,3372.0206,3393.4239,-15.1788,-0.4473,196389740.0,226785231.0847
000300.SH,20160817,3373.0476,3377.7713,3394.3887,3356.9244,3378.2451,-5.1975,-0.1539,138847688.0,167917530.8558
000300.SH,20160818,3364.4851,3369.9472,3394.7912,3349.6879,3373.0476,-8.5625,-0.2539,142380169.0,172256533.0003
000300.SH,20160819,3365.0197,3358.555,3374.045,3341.1922,3364.4851,0.5346,0.0159,119961508.0,135382706.2928
000300.SH,20160822,3336.7949,3364.681,3372.8331,3335.4695,3365.0197,-28.2248,-0.8388,107951008.0,128201783.8121
000300.SH,20160823,3341.8298,3332.621,3359.6477,3324.9603,3336.7949,5.0349,0.1509,92924516.0,108503692.3773
000300.SH,20160824,3329.8631,3341.9304,3348.1291,3323.7251,3341.8298,-11.9667,-0.3581,81191429.0,94012832.1998
000300.SH,20160825,3308.9721,3314.0846,3315.0812,3279.8064,3329.8631,-20.891,-0.6274,100589153.0,112578140.0103
000300.SH,20160826,3307.0902,3312.4991,3328.9453,3301.7359,3308.9721,-1.8819,-0.0569,81530691.0,93213205.5596
000300.SH,20160829,3307.7812,3306.5749,3315.0789,3297.0697,3307.0902,0.691,0.0209,77036333.0,88011642.022
000300.SH,20160830,3311.9872,3310.3188,3325.1218,3304.5966,3307.7812,4.206,0.1272,75725987.0,89513016.6674
000300.SH,20160831,3327.7938,3310.5654,3333.9729,3304.6552,3311.9872,15.8066,0.4773,79570805.0,99215044.4452
000300.SH,20160901,3301.5767,3326.7389,3329.3455,3301.2129,3327.7938,-26.2171,-0.7878,84947219.0,100911462.8227
000300.SH,20160902,3314.1142,3298.7217,3320.4252,3295.7554,3301.5767,12.5375,0.3797,82791803.0,99396378.5835
000300.SH,20160905,3319.6803,3321.0053,3338.4197,3314.6293,3314.1142,5.5661,0.168,78292477.0,87531089.6452
000300.SH,20160906,3342.6259,3322.018,3347.9511,3300.1257,3319.6803,22.9456,0.6912,98283998.0,118366533.4264
000300.SH,20160907,3340.8172,3344.0657,3357.3567,3337.7508,3342.6259,-1.8087,-0.0541,102940106.0,115119908.6169
000300.SH,20160908,3339.564,3338.0082,3343.395,3328.2264,3340.8172,-1.2532,-0.0375,71916158.0,83742346.8497
000300.SH,20160909,3318.044,3339.3733,3344.951,3318.044,3339.564,-21.52,-0.6444,82657036.0,95471188.732
000300.SH,20160912,3262.6043,3271.8702,3276.7163,3234.573,3318.044,-55.4397,-1.6709,122917682.0,134456630.9269
000300.SH,20160913,3260.333,3265.3373,3269.2224,3246.3857,3262.6043,-2.2713,-0.0696,67180288.0,76862644.2312
000300.SH,20160914,3238.7299,3245.7371,3254.995,3231.3355,3260.333,-21.6031,-0.6626,70432697.0,79780746.4362
000300.SH,20160919,3263.1242,3242.7429,3264.8995,3242.7429,3238.7299,24.3943,0.7532,58831082.0,67678031.6418
000300.SH,20160920,3257.4034,3264.6649,3265.0353,3252.3885,3263.1242,-5.7208,-0.1753,52784206.0,61626150.8176
000300.SH,20160921,3266.6363,3257.7097,3270.9022,3254.3214,3257.4034,9.2329,0.2834,59142979.0,68957744.0436
000300.SH,20160922,3291.1211,3281.4718,3303.1993,3277.9791,3266.6363,24.4848,0.7495,75753542.0,89991761.6548
000300.SH,20160923,3275.6665,3292.2788,3293.9162,3275.025,3291.1211,-15.4546,-0.4696,57993986.0,68046257.25
000300.SH,20160926,3220.2838,3267.6905,3267.6905,3220.2838,3275.6665,-55.3827,-1.6907,70452186.0,78700835.1319
000300.SH,20160927,3240.7546,3214.8704,3240.7756,3214.4414,3220.2838,20.4708,0.6357,58460550.0,66651130.3613
000300.SH,20160928,3230.8904,3243.647,3243.647,3227.996,3240.7546,-9.8642,-0.3044,44727498.0,51996404.7521
000300.SH,20160929,3244.3874,3234.857,3257.7668,3234.8032,3230.8904,13.497,0.4177,55452556.0,62220302.3122
000300.SH,20160930,3253.2848,3240.1775,3260.9405,3239.0364,3244.3874,8.8974,0.2742,44978022.0,52655734.5529
000300.SH,20161010,3293.8689,3265.3644,3294.6409,3258.9584,3253.2848,40.5841,1.2475,80519260.0,89607989.8962
000300.SH,20161011,3306.5573,3296.8672,3308.0042,3292.8775,3293.8689,12.6884,0.3852,87713163.0,88213421.1829
000300.SH,20161012,3300.0099,3299.1388,3302.561,3289.7532,3306.5573,-6.5474,-0.198,68669781.0,72386912.6159
000300.SH,20161013,3302.6455,3299.1557,3307.4091,3292.3974,3300.0099,2.6356,0.0799,81224198.0,79923748.5962
000300.SH,20161014,3305.8481,3298.734,3306.6859,3285.729,3302.6455,3.2026,0.097,82316271.0,81485597.8063
000300.SH,20161017,3277.8787,3305.9635,3309.0097,3271.5413,3305.8481,-27.9694,-0.8461,86113509.0,88199418.9363
000300.SH,20161018,3321.3324,3272.6815,3321.3324,3272.6815,3277.8787,43.4537,1.3257,102860714.0,104625044.1417
000300.SH,20161019,3316.2407,3323.3038,3332.5201,3309.8313,3321.3324,-5.0917,-0.1533,101167725.0,96354442.1985
000300.SH,20161020,3318.6044,3317.1792,3324.9031,3312.1741,3316.2407,2.3637,0.0713,79238871.0,82481095.2767
000300.SH,20161021,3327.74,3315.7156,3341.5603,3309.1787,3318.6044,9.1356,0.2753,109785176.0,107114926.1256
000300.SH,20161024,3367.5778,3332.5125,3382.8259,3330.9674,3327.74,39.8378,1.1971,153014345.0,150063007.8989
000300.SH,20161025,3367.4547,3367.4753,3373.9139,3356.5853,3367.5778,-0.1231,-0.0037,111191693.0,110576512.9159
000300.SH,20161026,3354.8003,3365.1975,3367.831,3349.5744,3367.4547,-12.6544,-0.3758,98024786.0,104719318.2203
000300.SH,20161027,3345.695,3351.4603,3352.3545,3335.1332,3354.8003,-9.1053,-0.2714,77629851.0,85241012.4139
000300.SH,20161028,3340.1262,3347.1438,3370.7485,3337.2888,3345.695,-5.5688,-0.1664,93133309.0,104797971.448
000300.SH,20161031,3336.2778,3332.406,3340.4695,3317.3279,3340.1262,-3.8484,-0.1152,71352863.0,80701820.9682
000300.SH,20161101,3359.0515,3338.7099,3359.3941,3334.4568,3336.2778,22.7737,0.6826,74938199.0,84717683.7498
000300.SH,20161102,3333.3524,3350.71,3356.3974,3331.3841,3359.0515,-25.6991,-0.7651,91197104.0,100348995.7326
000300.SH,20161103,3365.085,3326.9045,3379.9889,3324.8378,3333.3524,31.7326,0.952,126223504.0,137386468.3613
000300.SH,20161104,3354.1749,3362.2055,3377.6394,3348.4263,3365.085,-10.9101,-0.3242,104069655.0,110813764.5772
000300.SH,20161107,3356.5916,3353.4441,3362.7416,3342.3122,3354.1749,2.4167,0.0721,99877988.0,94370876.771
000300.SH,20161108,3371.1177,3367.6974,3383.9174,3361.1292,3356.5916,14.5261,0.4328,103148282.0,105138256.0605
000300.SH,20161109,3353.0547,3370.5999,3373.096,3322.0798,3371.1177,-18.063,-0.5358,139110059.0,145186921.6904
000300.SH,20161110,3390.6119,3374.906,3403.0158,3374.906,3353.0547,37.5572,1.1201,134705535.0,133277399.5529
000300.SH,20161111,3417.2211,3387.9481,3422.6715,3382.8925,3390.6119,26.6092,0.7848,198781496.0,190647270.0399
000300.SH,20161114,3430.2482,3409.2241,3452.6159,3408.1392,3417.2211,13.0271,0.3812,213247105.0,208353308.6287
000300.SH,20161115,3429.8697,3428.8663,3434.9216,3415.9948,3430.2482,-0.3785,-0.011,134566320.0,135206770.523
000300.SH,20161116,3429.5921,3432.4336,3435.6366,3419.2435,3429.8697,-0.2776,-0.0081,129808511.0,128944599.1726
000300.SH,20161117,3436.535,3423.4654,3437.669,3412.8771,3429.5921,6.9429,0.2024,121561731.0,121576882.9484
000300.SH,20161118,3417.4554,3437.4898,3443.1185,3413.2698,3436.535,-19.0796,-0.5552,115951205.0,117345607.6116
000300.SH,20161121,3441.1106,3412.6523,3463.1423,3412.0801,3417.4554,23.6552,0.6922,146434529.0,147542589.3492
000300.SH,20161122,3468.3637,3443.2201,3469.2189,3443.2201,3441.1106,27.2531,0.792,168523446.0,167250665.8274
000300.SH,20161123,3474.7289,3473.8949,3492.9564,3465.7639,3468.3637,6.3652,0.1835,162388504.0,171247116.1958
000300.SH,20161124,3488.7402,3468.8071,3508.1648,3467.0108,3474.7289,14.0113,0.4032,145746301.0,165071453.531
000300.SH,20161125,3521.2984,3490.0399,3521.3029,3463.9477,3488.7402,32.5582,0.9332,153621506.0,166832181.1083
000300.SH,20161128,3535.0807,3538.6754,3553.3603,3528.3196,3521.2984,13.7823,0.3914,207375483.0,219859766.8282
